Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Txn_Month,Txn_DayOfWeek,Txn_IsWeekend,Txn_DayOfMonth,Amount_Per_Qty,Addr_Match,User_Txn_Count,User_Avg_Amount,User_Avg_Age,Amt_UserRatio,Location_Freq,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games,Device Used_mobile,Device Used_tablet
409.62,5,54.0,0,80,2,2,5,1,17,81.92,1,1,409.62,54.0,1.0,0.0,0,0,1,1,0,0,0,1,0
398.76,1,39.0,0,288,5,1,1,0,9,398.76,1,1,398.76,39.0,1.0,0.0,0,1,0,1,0,0,0,0,0
70.93,4,52.0,1,182,0,2,2,0,21,17.73,1,1,70.93,52.0,1.0,0.0,0,0,0,0,0,1,0,0,1
116.98,3,49.0,0,174,11,3,5,1,30,38.99,1,1,116.98,49.0,1.0,0.0,0,0,0,0,0,0,0,1,0
636.71375,5,58.0,1,141,2,2,2,0,21,127.34,1,1,636.71,58.0,1.0,0.0007,0,0,1,0,0,0,1,0,0
95.05,1,45.0,0,184,6,1,4,0,26,95.05,1,1,95.05,45.0,1.0,0.0001,0,0,0,0,0,1,0,0,1
16.28,4,30.0,0,94,16,3,4,0,15,4.07,1,1,16.28,30.0,1.0,0.0001,0,0,0,0,0,0,1,0,0
58.93,5,31.0,0,51,17,3,4,0,8,11.79,1,1,58.93,31.0,1.0,0.0001,0,0,0,0,0,1,0,0,1
101.32,1,27.0,0,47,5,3,5,1,23,101.32,1,1,101.32,27.0,1.0,0.0,0,0,1,0,1,0,0,0,0
62.18,2,32.0,0,64,19,3,3,0,21,31.09,1,1,62.18,32.0,1.0,0.0,1,0,0,0,0,0,0,0,1
166.64,3,30.0,0,71,23,4,1,0,2,55.55,1,1,166.64,30.0,1.0,0.0,0,0,1,1,0,0,0,0,1
36.71,2,38.0,0,182,6,1,3,0,11,18.36,1,1,36.71,38.0,1.0,0.0,0,0,1,0,0,0,1,1,0
377.57,1,27.0,0,301,23,4,3,0,4,377.57,1,1,377.57,27.0,1.0,0.0001,0,0,1,0,1,0,0,0,0
101.53,2,30.0,0,4,19,3,1,0,5,50.76,1,1,101.53,30.0,1.0,0.0001,1,0,0,0,1,0,0,0,1
106.98,5,30.0,0,286,12,1,5,1,13,21.4,1,1,106.98,30.0,1.0,0.0001,0,1,0,0,0,1,0,1,0
304.29,2,29.0,0,346,18,1,0,0,22,152.15,1,1,304.29,29.0,1.0,0.0,1,0,0,0,0,0,0,0,0
279.03,5,53.0,0,339,14,2,6,1,4,55.81,1,1,279.03,53.0,1.0,0.0,0,0,0,0,0,0,0,0,0
22.34,5,29.0,0,216,1,2,3,0,1,4.47,1,1,22.34,29.0,1.0,0.0007,0,0,0,0,0,0,0,1,0
193.89,4,29.0,0,70,12,2,2,0,7,48.47,1,1,193.89,29.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
13.78,4,30.0,0,164,21,3,3,0,14,3.44,1,1,13.78,30.0,1.0,0.0004,1,0,0,0,1,0,0,1,0
83.28,5,36.0,0,210,5,3,0,0,11,16.66,0,1,83.28,36.0,1.0,0.0001,0,0,1,0,0,0,1,0,1
25.28,1,33.0,0,44,21,1,0,0,15,25.28,1,1,25.28,33.0,1.0,0.0002,0,0,0,1,0,0,0,0,1
128.54,1,51.0,0,338,5,2,4,0,16,128.54,1,1,128.54,51.0,1.0,0.0,1,0,0,0,0,0,1,0,0
352.32,5,38.0,0,212,14,3,4,0,1,70.46,0,1,352.32,38.0,1.0,0.0002,0,1,0,0,0,0,1,0,0
135.45,4,26.0,0,170,6,1,1,0,16,33.86,1,1,135.45,26.0,1.0,0.0,0,0,1,0,0,0,0,0,0
414.78,1,54.0,0,338,21,2,4,0,16,414.78,1,1,414.78,54.0,1.0,0.0003,0,1,0,1,0,0,0,0,0
599.24,2,29.0,0,250,8,2,6,1,25,299.62,1,1,599.24,29.0,1.0,0.0001,0,1,0,0,1,0,0,0,0
453.66,1,18.0,0,58,9,3,1,0,26,453.66,0,1,453.66,18.0,1.0,0.0,0,0,0,0,0,0,0,1,0
123.34,3,41.0,1,8,0,3,5,1,9,41.11,1,1,123.34,41.0,1.0,0.0002,0,1,0,0,0,0,1,0,0
50.14,1,49.0,0,89,0,2,4,0,23,50.14,1,1,50.14,49.0,1.0,0.0,0,0,1,0,1,0,0,0,1
73.04,4,28.0,0,70,23,3,3,0,7,18.26,0,1,73.04,28.0,1.0,0.0,0,0,1,0,0,1,0,0,1
202.69,4,19.0,0,327,10,3,6,1,31,50.67,1,1,202.69,19.0,1.0,0.0006,0,1,0,0,0,1,0,0,0
217.21,2,33.0,0,251,20,1,3,0,4,108.6,1,1,217.21,33.0,1.0,0.0,1,0,0,0,0,0,0,0,0
21.26,4,25.0,0,192,1,2,1,0,13,5.32,1,1,21.26,25.0,1.0,0.0,1,0,0,0,0,0,0,0,0
10.12,1,42.0,0,162,0,4,5,1,6,10.12,0,1,10.12,42.0,1.0,0.0,0,1,0,0,0,0,0,0,0
32.05,4,35.0,0,168,13,3,4,0,1,8.01,1,1,32.05,35.0,1.0,0.0,1,0,0,1,0,0,0,0,1
240.85,4,23.0,0,88,15,2,2,0,21,60.21,1,1,240.85,23.0,1.0,0.0,1,0,0,0,0,1,0,1,0
116.14,2,46.0,0,332,9,1,4,0,26,58.07,1,1,116.14,46.0,1.0,0.0002,0,0,0,0,0,0,1,0,0
18.38,3,50.0,0,299,21,3,3,0,7,6.13,1,1,18.38,50.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
103.41,1,31.0,0,9,12,3,3,0,21,103.41,0,1,103.41,31.0,1.0,0.0004,0,0,0,0,0,0,1,1,0
207.46,1,32.0,0,252,1,2,3,0,8,207.46,1,1,207.46,32.0,1.0,0.0001,0,1,0,0,1,0,0,0,1
170.7,5,38.0,0,260,18,3,1,0,12,34.14,1,1,170.7,38.0,1.0,0.0,0,0,1,0,1,0,0,0,1
149.61,1,42.0,0,189,22,1,2,0,3,149.61,1,1,149.61,42.0,1.0,0.0004,0,0,0,0,0,0,0,1,0
94.88,1,42.0,0,129,7,1,1,0,30,94.88,1,1,94.88,42.0,1.0,0.0,0,0,0,1,0,0,0,0,1
477.79,3,49.0,0,158,19,2,1,0,20,159.26,1,1,477.79,49.0,1.0,0.0,1,0,0,0,0,0,1,0,0
385.19,5,42.0,0,147,8,2,1,0,27,77.04,1,1,385.19,42.0,1.0,0.0,0,0,0,0,0,1,0,0,0
290.86,4,44.0,0,42,11,1,6,1,21,72.72,0,1,290.86,44.0,1.0,0.0001,1,0,0,0,0,0,1,0,1
363.77,1,24.0,0,354,18,1,4,0,5,363.77,1,1,363.77,24.0,1.0,0.0,0,0,1,0,1,0,0,1,0
217.52,3,26.0,0,29,19,4,3,0,4,72.51,1,1,217.52,26.0,1.0,0.0002,0,1,0,0,0,1,0,0,1
263.47,3,27.0,0,260,4,2,3,0,15,87.82,1,1,263.47,27.0,1.0,0.0009,0,1,0,0,0,0,0,1,0
46.78,1,35.0,0,359,0,1,1,0,16,46.78,1,1,46.78,35.0,1.0,0.0001,0,0,0,0,0,0,1,1,0
409.12,2,46.0,0,215,12,3,4,0,29,204.56,1,1,409.12,46.0,1.0,0.0,0,0,0,0,0,0,0,0,0
33.42,4,22.0,0,8,18,3,2,0,27,8.36,1,1,33.42,22.0,1.0,0.0,1,0,0,0,0,0,0,1,0
338.3,4,37.0,0,182,22,1,2,0,10,84.58,1,1,338.3,37.0,1.0,0.0001,0,1,0,1,0,0,0,0,0
92.21,5,42.0,0,157,8,1,2,0,3,18.44,1,1,92.21,42.0,1.0,0.0001,0,0,1,0,0,0,0,1,0
147.88,4,44.0,0,58,6,2,2,0,14,36.97,1,1,147.88,44.0,1.0,0.0,0,1,0,0,1,0,0,0,0
50.46,3,31.0,0,1,9,2,1,0,20,16.82,0,1,50.46,31.0,1.0,0.0,0,1,0,0,0,1,0,0,1
17.88,4,28.0,0,15,2,3,6,1,31,4.47,1,1,17.88,28.0,1.0,0.0002,1,0,0,0,0,0,1,0,1
207.26,5,37.0,0,50,8,2,2,0,28,41.45,1,1,207.26,37.0,1.0,0.0,0,1,0,1,0,0,0,1,0
156.39,2,26.0,0,345,20,3,2,0,27,78.19,1,1,156.39,26.0,1.0,0.0,0,0,1,0,0,0,0,0,1
295.33,2,20.0,0,150,3,1,2,0,17,147.66,1,1,295.33,20.0,1.0,0.0,0,1,0,0,0,0,1,1,0
293.43,4,40.0,0,216,0,2,0,0,26,73.36,1,1,293.43,40.0,1.0,0.0001,0,0,0,0,0,0,0,0,0
636.71375,1,51.0,0,145,4,2,6,1,25,636.71,1,1,636.71,51.0,1.0,0.0001,0,0,1,1,0,0,0,1,0
421.93,2,33.0,0,226,6,3,0,0,25,210.96,1,1,421.93,33.0,1.0,0.0002,1,0,0,0,1,0,0,0,0
123.88,3,30.0,0,283,20,3,6,1,24,41.29,1,1,123.88,30.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
258.9,1,33.0,0,185,23,1,2,0,17,258.9,1,1,258.9,33.0,1.0,0.0,0,0,0,0,0,0,0,0,0
29.8,1,31.0,0,24,0,3,2,0,13,29.8,1,1,29.8,31.0,1.0,0.0004,0,1,0,0,1,0,0,0,1
636.71375,4,40.0,1,26,4,3,4,0,22,159.18,0,1,636.71,40.0,1.0,0.0,0,0,0,0,0,0,1,0,1
12.31,1,45.0,0,177,6,3,3,0,14,12.31,1,1,12.31,45.0,1.0,0.0002,1,0,0,0,0,1,0,0,1
48.19,4,24.0,0,261,11,2,2,0,14,12.05,0,1,48.19,24.0,1.0,0.0,0,0,1,0,0,1,0,1,0
450.68,3,34.0,0,174,10,3,5,1,9,150.23,0,1,450.68,34.0,1.0,0.0006,1,0,0,0,1,0,0,0,0
101.65,3,27.0,0,243,15,1,0,0,15,33.88,1,1,101.65,27.0,1.0,0.0001,0,0,1,0,0,1,0,1,0
122.15,4,54.0,0,66,12,1,2,0,17,30.54,1,1,122.15,54.0,1.0,0.0001,1,0,0,0,1,0,0,0,0
350.16,4,29.0,0,276,14,1,1,0,23,87.54,1,1,350.16,29.0,1.0,0.0,1,0,0,0,1,0,0,1,0
337.11,3,46.0,0,101,0,2,6,1,18,112.37,1,1,337.11,46.0,1.0,0.0,0,0,0,0,0,0,0,0,1
636.71375,4,33.0,0,177,21,4,2,0,3,159.18,1,1,636.71,33.0,1.0,0.0,0,1,0,0,0,0,1,0,0
68.85,5,52.0,0,39,14,3,1,0,19,13.77,1,1,68.85,52.0,1.0,0.0,1,0,0,0,1,0,0,1,0
169.95,1,30.0,0,234,21,3,6,1,3,169.95,1,1,169.95,30.0,1.0,0.0,0,0,0,0,1,0,0,0,1
40.27,3,43.0,0,108,4,3,4,0,22,13.42,1,1,40.27,43.0,1.0,0.0,0,0,0,1,0,0,0,1,0
179.22,1,32.0,0,12,0,1,1,0,23,179.22,1,1,179.22,32.0,1.0,0.0001,0,0,0,0,0,0,0,0,0
142.37,4,49.0,0,226,17,2,0,0,26,35.59,1,1,142.37,49.0,1.0,0.0006,1,0,0,0,0,0,1,0,1
431.69,4,29.0,0,338,4,1,6,1,21,107.92,1,1,431.69,29.0,1.0,0.0001,0,0,0,0,1,0,0,1,0
61.23,4,30.0,0,114,17,2,4,0,16,15.31,1,1,61.23,30.0,1.0,0.0001,0,0,1,1,0,0,0,0,1
32.71,4,23.0,0,80,0,2,5,1,17,8.18,0,1,32.71,23.0,1.0,0.0,1,0,0,0,0,0,1,1,0
424.36,1,28.0,0,277,23,1,3,0,18,424.36,1,1,424.36,28.0,1.0,0.0,0,0,0,0,0,0,1,0,0
14.24,5,37.0,0,127,0,4,6,1,7,2.85,1,1,14.24,37.0,1.0,0.0001,1,0,0,0,0,1,0,0,0
23.95,2,36.0,0,88,20,1,6,1,28,11.98,1,1,23.95,36.0,1.0,0.0,0,0,1,0,0,0,1,0,0
464.04,4,31.0,0,52,23,3,6,1,3,116.01,1,1,464.04,31.0,1.0,0.0004,1,0,0,0,1,0,0,1,0
208.86,1,32.0,0,150,11,1,4,0,19,208.86,1,1,208.86,32.0,1.0,0.0,0,1,0,0,1,0,0,0,1
227.18,2,32.0,0,5,3,1,4,0,12,113.59,1,1,227.18,32.0,1.0,0.0,0,1,0,0,0,0,0,0,1
13.2,1,48.0,0,321,0,1,5,1,20,13.2,1,1,13.2,48.0,1.0,0.0013,0,0,0,0,1,0,0,0,1
240.46,1,36.0,0,106,7,2,1,0,27,240.46,1,1,240.46,36.0,1.0,0.0008,0,0,0,0,0,1,0,1,0
74.99,4,28.0,0,243,7,1,6,1,7,18.75,1,1,74.99,28.0,1.0,0.0002,1,0,0,0,0,0,1,0,0
83.57,1,29.0,0,272,12,2,2,0,14,83.57,1,1,83.57,29.0,1.0,0.0001,0,1,0,0,0,0,1,1,0
68.61,3,32.0,0,116,19,1,4,0,5,22.87,1,1,68.61,32.0,1.0,0.0,1,0,0,0,1,0,0,1,0
233.38,3,39.0,0,274,12,2,5,1,24,77.79,1,1,233.38,39.0,1.0,0.0003,0,1,0,0,1,0,0,0,1
305.97,4,24.0,0,174,14,2,6,1,25,76.49,1,1,305.97,24.0,1.0,0.0,0,1,0,1,0,0,0,1,0
104.78,3,35.0,1,26,4,3,4,0,15,34.93,1,1,104.78,35.0,1.0,0.0002,0,0,0,0,1,0,0,1,0
436.93,4,43.0,0,108,2,4,1,0,2,109.23,1,1,436.93,43.0,1.0,0.0,0,0,0,0,1,0,0,0,1
84.8,2,25.0,0,205,7,3,6,1,31,42.4,0,1,84.8,25.0,1.0,0.0,0,1,0,0,0,0,1,0,1
299.08,5,21.0,0,361,3,4,2,0,3,59.82,1,1,299.08,21.0,1.0,0.0,0,0,0,1,0,0,0,0,1
370.56,2,29.0,0,134,4,1,5,1,27,185.28,1,1,370.56,29.0,1.0,0.0,0,0,0,0,0,1,0,1,0
58.47,4,36.0,0,224,19,1,3,0,4,14.62,1,1,58.47,36.0,1.0,0.0,0,0,0,0,0,1,0,0,1
543.37,3,30.0,0,172,19,2,2,0,14,181.12,1,1,543.37,30.0,1.0,0.0002,0,0,1,0,1,0,0,1,0
55.14,1,29.0,0,138,16,1,1,0,9,55.14,1,1,55.14,29.0,1.0,0.0002,0,0,0,0,0,1,0,0,1
17.88,5,41.0,0,266,12,3,4,0,8,3.58,1,1,17.88,41.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
636.71375,1,41.0,0,207,6,2,5,1,3,636.71,1,1,636.71,41.0,1.0,0.0,1,0,0,0,0,0,1,0,0
177.16,2,27.0,0,333,9,3,3,0,21,88.58,1,1,177.16,27.0,1.0,0.0,1,0,0,0,0,0,0,0,0
39.81,5,33.0,0,48,1,3,4,0,22,7.96,1,1,39.81,33.0,1.0,0.0001,0,0,1,0,1,0,0,0,0
303.61,4,40.0,0,57,0,1,4,0,26,75.9,1,1,303.61,40.0,1.0,0.0001,1,0,0,0,0,1,0,0,0
263.12,5,29.0,0,97,21,1,6,1,28,52.62,1,1,263.12,29.0,1.0,0.0,0,0,1,0,0,0,1,1,0
418.72,2,42.0,0,182,20,1,0,0,22,209.36,0,1,418.72,42.0,1.0,0.0,0,0,1,1,0,0,0,0,0
78.66,2,28.0,0,137,13,3,1,0,26,39.33,1,1,78.66,28.0,1.0,0.0003,0,0,0,0,0,0,1,0,0
228.32,1,17.0,0,308,17,2,5,1,10,228.32,1,1,228.32,17.0,1.0,0.0004,0,1,0,0,0,0,0,0,1
16.78,2,23.0,0,59,5,4,6,1,7,8.39,1,1,16.78,23.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
69.26,5,48.0,1,345,21,3,2,0,13,13.85,1,1,69.26,48.0,1.0,0.0003,0,0,0,0,0,0,0,1,0
473.56,3,24.0,0,224,20,2,6,1,11,157.85,1,1,473.56,24.0,1.0,0.0,1,0,0,1,0,0,0,1,0
171.76,4,39.0,0,180,20,1,0,0,15,42.94,1,1,171.76,39.0,1.0,0.0002,0,0,1,0,0,0,0,1,0
114.72,2,51.0,0,189,8,1,5,1,27,57.36,1,1,114.72,51.0,1.0,0.0001,1,0,0,1,0,0,0,0,1
73.44,3,30.0,0,148,12,3,6,1,3,24.48,1,1,73.44,30.0,1.0,0.0,0,1,0,1,0,0,0,0,0
157.88,3,29.0,0,109,2,2,6,1,11,52.63,1,1,157.88,29.0,1.0,0.0,0,1,0,1,0,0,0,0,0
176.34,3,31.0,0,46,19,2,3,0,15,58.78,1,1,176.34,31.0,1.0,0.0,0,1,0,0,0,0,0,1,0
118.43,3,27.0,0,7,4,1,1,0,16,39.48,1,1,118.43,27.0,1.0,0.0,0,1,0,0,1,0,0,0,1
41.11,5,43.0,0,73,23,2,0,0,5,8.22,1,1,41.11,43.0,1.0,0.0,0,0,0,0,1,0,0,0,1
134.74,4,37.0,0,124,13,1,2,0,3,33.68,1,1,134.74,37.0,1.0,0.0001,0,0,1,0,1,0,0,1,0
170.78,1,42.0,0,295,1,3,6,1,17,170.78,0,1,170.78,42.0,1.0,0.0001,0,0,1,1,0,0,0,0,0
273.18,2,23.0,0,55,3,2,5,1,24,136.59,1,1,273.18,23.0,1.0,0.0,0,1,0,0,0,0,0,1,0
16.17,1,45.0,0,271,6,3,5,1,30,16.17,1,1,16.17,45.0,1.0,0.0001,0,0,0,0,0,0,0,0,1
61.16,2,38.0,0,287,11,3,4,0,15,30.58,1,1,61.16,38.0,1.0,0.0002,0,0,1,0,0,1,0,1,0
123.22,2,49.0,0,16,21,1,5,1,13,61.61,0,1,123.22,49.0,1.0,0.0001,0,0,1,0,1,0,0,0,0
111.45,4,21.0,0,98,5,3,3,0,7,27.86,1,1,111.45,21.0,1.0,0.0002,0,0,1,0,1,0,0,0,1
129.85,4,48.0,0,92,12,4,2,0,3,32.46,1,1,129.85,48.0,1.0,0.0001,0,1,0,0,0,0,1,1,0
90.91,5,17.0,0,323,8,3,3,0,7,18.18,1,1,90.91,17.0,1.0,0.0003,0,0,0,1,0,0,0,1,0
103.17,4,26.0,0,267,9,1,0,0,1,25.79,1,1,103.17,26.0,1.0,0.0001,0,0,1,0,0,0,0,1,0
36.97,5,25.0,0,184,6,3,6,1,17,7.39,0,1,36.97,25.0,1.0,0.0001,0,1,0,0,0,0,0,0,0
198.45,1,29.0,0,286,13,2,1,0,27,198.45,0,1,198.45,29.0,1.0,0.0001,1,0,0,0,1,0,0,0,1
35.99,5,29.0,0,215,1,2,0,0,26,7.2,1,1,35.99,29.0,1.0,0.0,0,0,1,1,0,0,0,0,1
211.68,1,37.0,0,178,0,3,2,0,20,211.68,1,1,211.68,37.0,1.0,0.0,0,0,0,0,1,0,0,0,0
60.43,3,43.0,0,91,8,3,5,1,30,20.14,1,1,60.43,43.0,1.0,0.0,0,0,1,0,0,1,0,1,0
275.18,1,46.0,0,53,23,3,1,0,5,275.18,1,1,275.18,46.0,1.0,0.0,0,1,0,0,1,0,0,0,1
251.61,4,27.0,0,218,18,1,4,0,26,62.9,1,1,251.61,27.0,1.0,0.0001,0,0,0,0,0,1,0,1,0
251.94,4,35.0,0,47,7,2,2,0,7,62.98,1,1,251.94,35.0,1.0,0.0,0,1,0,1,0,0,0,1,0
179.41,4,47.0,0,212,16,4,0,0,1,44.85,1,1,179.41,47.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
394.5,3,40.0,0,123,2,3,4,0,22,131.5,1,1,394.5,40.0,1.0,0.0,0,0,1,0,0,1,0,0,1
46.08,5,41.0,0,182,22,2,4,0,2,9.22,1,1,46.08,41.0,1.0,0.0,0,0,0,1,0,0,0,0,1
161.06,3,37.0,1,249,13,1,1,0,16,53.69,1,1,161.06,37.0,1.0,0.0002,0,0,1,0,0,0,1,0,1
99.79,5,46.0,0,306,19,1,2,0,10,19.96,1,1,99.79,46.0,1.0,0.0,0,1,0,1,0,0,0,1,0
191.89,4,34.0,0,228,12,3,5,1,16,47.97,1,1,191.89,34.0,1.0,0.0001,0,0,0,0,1,0,0,0,0
636.71375,4,40.0,1,261,2,3,5,1,30,159.18,1,1,636.71,40.0,1.0,0.0002,1,0,0,0,0,1,0,0,0
122.22,3,40.0,0,339,17,2,3,0,22,40.74,1,1,122.22,40.0,1.0,0.0001,0,1,0,1,0,0,0,0,0
95.97,4,56.0,0,330,9,3,6,1,17,23.99,1,1,95.97,56.0,1.0,0.0003,0,1,0,0,0,0,1,0,1
117.62,2,24.0,0,313,15,2,1,0,6,58.81,1,1,117.62,24.0,1.0,0.0005,0,1,0,0,0,0,0,1,0
35.84,1,36.0,0,54,12,2,0,0,19,35.84,1,1,35.84,36.0,1.0,0.0001,0,0,0,0,1,0,0,0,0
268.44,5,54.0,0,210,7,3,6,1,10,53.69,1,1,268.44,54.0,1.0,0.0,1,0,0,0,0,0,0,0,0
636.71375,3,42.0,1,164,19,1,1,0,9,212.24,0,1,636.71,42.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
141.26,1,33.0,0,102,6,3,5,1,23,141.26,0,1,141.26,33.0,1.0,0.0001,1,0,0,0,1,0,0,0,0
59.59,1,34.0,0,344,21,2,4,0,2,59.59,1,1,59.59,34.0,1.0,0.0,0,0,0,0,0,0,1,1,0
267.61,5,33.0,0,328,5,1,1,0,23,53.52,1,1,267.61,33.0,1.0,0.0003,0,0,0,0,0,0,0,0,0
96.58,4,38.0,0,56,5,2,5,1,10,24.14,1,1,96.58,38.0,1.0,0.0,0,0,1,0,1,0,0,0,1
636.71375,4,46.0,1,8,1,1,5,1,6,159.18,1,1,636.71,46.0,1.0,0.0,0,1,0,0,0,0,1,1,0
114.6,4,30.0,1,27,4,1,4,0,5,28.65,1,1,114.6,30.0,1.0,0.0,0,1,0,0,0,0,1,1,0
63.49,3,13.0,0,184,2,2,1,0,13,21.16,1,1,63.49,13.0,1.0,0.0001,0,0,1,1,0,0,0,1,0
152.67,3,31.0,0,220,6,2,3,0,29,50.89,1,1,152.67,31.0,1.0,0.0004,0,0,0,0,1,0,0,0,0
65.73,4,29.0,0,334,11,1,0,0,15,16.43,1,1,65.73,29.0,1.0,0.0,0,1,0,0,0,0,1,0,0
71.11,2,44.0,0,61,7,1,2,0,24,35.56,1,1,71.11,44.0,1.0,0.0001,0,1,0,0,0,0,0,0,0
194.84,2,54.0,1,132,19,1,2,0,31,97.42,1,1,194.84,54.0,1.0,0.0,0,1,0,0,0,0,1,1,0
172.88,4,29.0,0,118,13,2,2,0,14,43.22,1,1,172.88,29.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
17.5,2,61.0,0,91,16,4,2,0,3,8.75,1,1,17.5,61.0,1.0,0.0,0,0,0,0,0,0,1,0,0
76.36,2,35.0,0,149,7,4,5,1,6,38.18,1,1,76.36,35.0,1.0,0.0,0,0,1,1,0,0,0,0,1
149.27,3,27.0,0,306,13,1,2,0,17,49.76,1,1,149.27,27.0,1.0,0.0002,0,1,0,0,0,1,0,0,1
87.92,4,29.0,0,112,12,2,5,1,24,21.98,0,1,87.92,29.0,1.0,0.0001,1,0,0,0,0,0,0,0,0
10.63,3,41.0,0,305,15,3,2,0,13,3.54,1,1,10.63,41.0,1.0,0.0006,0,1,0,0,0,1,0,1,0
364.23,1,27.0,0,344,1,3,3,0,7,364.23,1,1,364.23,27.0,1.0,0.0,0,1,0,0,0,0,0,0,0
303.3,1,49.0,0,285,14,3,6,1,31,303.3,1,1,303.3,49.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
129.09,3,28.0,0,85,5,2,6,1,11,43.03,1,1,129.09,28.0,1.0,0.0,1,0,0,0,0,0,1,1,0
213.32,5,22.0,0,305,11,3,4,0,8,42.66,1,1,213.32,22.0,1.0,0.0,0,1,0,0,1,0,0,0,1
25.57,5,39.0,0,182,13,3,1,0,12,5.11,1,1,25.57,39.0,1.0,0.0002,0,1,0,0,0,0,1,1,0
128.63,2,40.0,0,54,2,2,1,0,13,64.32,1,1,128.63,40.0,1.0,0.0002,1,0,0,1,0,0,0,0,0
145.56,4,48.0,0,39,11,3,6,1,3,36.39,1,1,145.56,48.0,1.0,0.0002,0,0,0,0,0,0,0,0,0
210.4,2,45.0,0,328,15,2,4,0,23,105.2,1,1,210.4,45.0,1.0,0.0002,0,1,0,1,0,0,0,0,1
160.33,5,26.0,1,17,1,2,0,0,19,32.07,1,1,160.33,26.0,1.0,0.0,0,0,0,0,0,0,0,0,0
257.75,2,21.0,0,43,18,3,4,0,8,128.88,1,1,257.75,21.0,1.0,0.0001,0,0,0,0,1,0,0,0,1
412.99,3,25.0,0,345,11,1,0,0,22,137.66,1,1,412.99,25.0,1.0,0.0001,1,0,0,0,0,0,0,0,1
366.72,5,20.0,0,284,23,3,6,1,31,73.34,1,1,366.72,20.0,1.0,0.0001,0,1,0,0,0,0,0,0,0
392.11,5,40.0,0,285,11,2,3,0,22,78.42,1,1,392.11,40.0,1.0,0.0004,0,1,0,0,0,0,0,0,1
636.71375,1,23.0,0,213,5,2,1,0,20,636.71,1,1,636.71,23.0,1.0,0.0,0,0,1,0,0,0,1,0,0
10.99,3,34.0,0,343,22,3,6,1,3,3.66,1,1,10.99,34.0,1.0,0.0004,1,0,0,0,0,0,1,0,0
94.29,5,35.0,0,79,9,1,6,1,28,18.86,1,1,94.29,35.0,1.0,0.0001,1,0,0,0,0,0,0,0,1
142.98,4,47.0,0,214,11,3,3,0,14,35.74,1,1,142.98,47.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
16.94,3,35.0,0,98,6,2,1,0,13,5.65,0,1,16.94,35.0,1.0,0.0,0,1,0,0,0,1,0,1,0
409.46,5,33.0,0,59,0,3,6,1,17,81.89,1,1,409.46,33.0,1.0,0.0002,0,1,0,0,0,1,0,1,0
237.08,5,30.0,0,248,1,1,6,1,21,47.42,1,1,237.08,30.0,1.0,0.0002,0,0,0,0,0,0,1,0,0
576.72,5,34.0,0,106,7,1,4,0,5,115.34,1,1,576.72,34.0,1.0,0.0001,1,0,0,0,0,0,1,0,0
144.46,2,36.0,0,1,6,3,5,1,16,72.23,1,1,144.46,36.0,1.0,0.0,0,1,0,0,0,0,1,1,0
110.63,5,31.0,0,230,13,1,5,1,13,22.13,1,1,110.63,31.0,1.0,0.0002,0,0,1,1,0,0,0,0,0
259.56,5,56.0,0,350,17,1,4,0,5,51.91,1,1,259.56,56.0,1.0,0.0,0,0,0,1,0,0,0,0,1
111.75,3,14.0,0,22,8,3,1,0,26,37.25,1,1,111.75,14.0,1.0,0.0003,0,1,0,0,0,1,0,0,0
20.18,5,29.0,0,305,13,1,1,0,9,4.04,1,1,20.18,29.0,1.0,0.0,0,1,0,1,0,0,0,0,1
194.43,5,28.0,0,26,19,3,5,1,23,38.89,1,1,194.43,28.0,1.0,0.0,0,0,1,0,0,0,0,1,0
287.77,3,41.0,0,118,12,2,3,0,15,95.92,1,1,287.77,41.0,1.0,0.0002,0,0,0,1,0,0,0,1,0
305.13,5,26.0,0,18,13,2,3,0,22,61.03,1,1,305.13,26.0,1.0,0.0,1,0,0,1,0,0,0,0,0
583.12,5,28.0,0,115,23,3,3,0,7,116.62,1,1,583.12,28.0,1.0,0.0003,0,1,0,0,0,1,0,0,0
63.11,2,28.0,0,97,5,1,3,0,4,31.56,1,1,63.11,28.0,1.0,0.0003,1,0,0,0,0,1,0,1,0
99.93,3,32.0,0,46,15,2,1,0,13,33.31,1,1,99.93,32.0,1.0,0.0,0,0,1,1,0,0,0,1,0
265.99,1,28.0,1,271,22,3,0,0,18,265.99,1,1,265.99,28.0,1.0,0.0006,0,0,0,0,0,1,0,0,1
140.23,1,14.0,0,186,8,3,3,0,14,140.23,1,1,140.23,14.0,1.0,0.0003,0,0,0,1,0,0,0,0,1
